방탈출 룸익스케이프 화이트점,4.6,19,서울 서대문구 명물길 66 2층 (우)03777,지번창천동 5-21,"['#데이트코스', '#방탈출카페']",0,0,0,0,0
고냉지,4.0,42,서울 서대문구 연세로2마길 30 (우)03777,지번대현동 110-15,"['#혼밥', '#제로페이']",0,0,0,0,0
코다차야 신촌점,2.9,18,서울 서대문구 명물길 32 준성빌딩 지하1층 (우)03777,지번창천동 13-2,['#보드게임카페'],0,0,0,0,0
마녀주방 신촌점,4.2,58,서울 서대문구 명물길 21 지하1층 (우)03776,지번창천동 41-14,"['#안심식당', '#데이트코스', '#소개팅', '#제로페이']",0,0,0,0,0
연희김밥 신촌점,4.4,37,서울 서대문구 신촌로 61-1 1층 (우)03787,지번창천동 72-27,['etc'],0,0,0,0,0
원앤온리커피,4.3,11,서울 서대문구 이화여대7길 31-4 1층 (우)03766,지번대현동 37-7,['#감성카페'],0,0,0,0,0
에이투지카페,3.7,44,서울 서대문구 연세로4길 29 (우)03777,지번창천동 13-14,"['#데이트코스', '#분위기좋은', '#빈티지분위기', '#제로페이']",0,0,0,0,0
위샐러듀 이대점,4.7,138,서울 서대문구 이화여대길 52-31 1층 (우)03765,지번대현동 34-23,"['#데이트코스', '#디톡스음료', '#비건푸드', '#지중해요리', '#혼밥', '#카카오페이', '#제로페이']",0,0,0,0,0
타코로코,4.2,68,서울 서대문구 연세로7안길 37 1층 (우)03787,지번창천동 53-20,"['#멕시코요리', '#이국적인', '#제로페이']",0,0,0,0,0
신촌영양센터,3.1,9,서울 서대문구 연세로4길 34 (우)03777,지번창천동 13-37,"['#안심식당', '#노포', '#레트로풍', '#혼밥', '#회식장소', '#제로페이']",0,0,0,0,0
베어스덴,3.9,17,"서울 서대문구 연희로4길 10 1,2층 (우)03784",지번창천동 441,"['#데이트코스', '#브런치카페', '#점심식사', '#제로페이']",0,0,0,0,0
웅네서서갈비,2.9,9,서울 서대문구 신촌역로 13-1 (우)03780,지번대현동 110-25,"['#안심식당', '#친목모임', '#회식장소', '#제로페이']",0,0,0,0,0
설레임삼겹살1989,4.2,19,서울 서대문구 연세로5가길 31 (우)03789,지번창천동 57-40,"['#친목모임', '#회식장소']",0,0,0,0,0
레드버튼 신촌점,4.7,15,서울 서대문구 연세로 8 3층 (우)03779,지번창천동 18-31,['#보드게임카페'],0,0,0,0,0
소문난집,3.7,9,서울 서대문구 연세로7길 38 (우)03787,지번창천동 53-15,"['#친목모임', '#회식장소', '#제로페이']",0,0,0,0,0
청담동포장마차,4.4,13,서울 서대문구 연세로4길 25 (우)03777,지번창천동 13-24,"['#단체예약', '#친목모임', '#회식장소', '#제로페이']",0,0,0,0,0
난향,3.4,14,서울 서대문구 신촌로 67 거촌빌딩 지하1층 (우)03787,지번창천동 72-21,"['#안심식당', '#상견례', '#점심식사', '#친목모임', '#코스요리', '#제로페이']",0,0,0,0,0
스타벅스 신촌점,4.2,37,서울 서대문구 연세로 10-1 즐거운빌딩 1~3층 (우)03779,지번창천동 18-55,['#카카오페이'],0,0,0,0,0
완차이 (임시휴업중),4.0,52,서울 서대문구 명물길 50-7 (우)03777,지번창천동 5-35,['#제로페이'],0,0,0,0,0
미네르바,4.7,24,서울 서대문구 명물길 18 2층 (우)03777,지번창천동 13-26,"['#레트로풍', '#로스팅전문', '#핸드드립전문점', '#제로페이']",0,0,0,0,0
유야케도쿄,4.3,39,서울 서대문구 이화여대3길 28 1층 101호 (우)03766,지번대현동 37-31,['#혼밥'],0,0,0,0,0
고기창고 신촌점,3.4,23,서울 서대문구 연세로7길 34-4 (우)03788,지번창천동 52-78,"['#안심식당', '#점심식사', '#점심특선', '#친목모임', '#혼밥', '#회식장소', '#카카오페이', '#제로페이']",0,0,0,0,0
김판석초밥,3.8,30,서울 서대문구 연세로9길 37 102호 (우)03787,지번창천동 53-3,"['#데이트코스', '#소개팅', '#혼밥', '#제로페이']",0,0,0,0,0
가화만사성,2.6,40,서울 서대문구 연세로5가길 1 2층 (우)03789,지번창천동 57-8,"['#안심식당', '#친목모임', '#혼밥', '#회식장소', '#제로페이']",0,0,0,0,0
가야가야 이대점,2.5,72,서울 서대문구 이화여대5길 7-3 (우)03766,지번대현동 56-21,['#혼밥'],0,0,0,0,0
소담식당,4.0,43,서울 서대문구 연세로4길 21 (우)03777,지번창천동 13-83,"['#데이트코스', '#소개팅', '#제로페이']",0,0,0,0,0
투썸플레이스 신촌점,3.4,57,서울 서대문구 신촌로 93 1층 (우)03789,지번창천동 30-8,['#카카오페이'],0,0,0,0,0
명성양꼬치 본점,4.3,8,서울 서대문구 연세로4길 33 1층 (우)03777,지번창천동 13-13,['#제로페이'],0,0,0,0,0
스타벅스 이대R점,3.5,30,서울 서대문구 이화여대길 34 (우)03767,지번대현동 54-4,['#카카오페이'],0,0,0,0,0
유자유김치떡볶이 신촌점,4.1,19,서울 서대문구 연세로11길 22 (우)03788,지번창천동 52-156,"['#낮술하기좋은', '#데이트코스', '#혼밥', '#제로페이']",0,0,0,0,0
가마마루이,4.0,83,서울 서대문구 성산로22길 4 (우)03727,지번창천동 91-6,['#제로페이'],0,0,0,0,0
맥도날드 연세대점,2.7,44,서울 서대문구 연세로 33 (우)03788,지번창천동 33-12,['etc'],0,0,0,0,0
스탠바이키친,4.6,50,서울 서대문구 연대동문길 49 (우)03721,지번대신동 91-15,['#제로페이'],0,0,0,0,0
뉴타운,4.1,23,서울 서대문구 연세로12길 27 1층 (우)03776,지번창천동 2-7,"['#데이트코스', '#보드게임카페', '#수제맥주', '#피맥', '#제로페이']",0,0,0,0,0
방콕익스프레스 신촌본점,3.2,62,서울 서대문구 연세로2길 91 (우)03778,지번대현동 104-25,['#제로페이'],0,0,0,0,0
무사시,4.3,40,서울 서대문구 신촌로 125 (우)03780,지번창천동 20-99,"['#안심식당', '#혼밥', '#제로페이']",0,0,0,0,0
설빙 신촌점,3.7,44,서울 서대문구 연세로 23 2층 (우)03788,지번창천동 33-43,"['#한식디저트카페', '#카카오페이', '#제로페이']",0,0,0,0,0
아건 이대점,4.5,54,서울 서대문구 이화여대길 63 2층 (우)03766,지번대현동 56-51,"['#데이트코스', '#이국적인', '#할랄푸드', '#제로페이']",0,0,0,0,0
라화쿵부 신촌점,2.3,40,서울 서대문구 연세로11길 8 (우)03788,지번창천동 52-5,"['#혼밥', '#제로페이']",0,0,0,0,0
홍대개미 신촌점,2.5,49,서울 서대문구 연세로 18 2층 (우)03777,지번창천동 18-9,"['#혼밥', '#제로페이']",0,0,0,0,0
꽃피다이화다방,4.4,25,서울 서대문구 이화여대길 75 (우)03766,지번대현동 37-1,"['#북카페', '#스터디카페', '#혼밥', '#회식장소', '#제로페이']",0,0,0,0,0
메종드시크릿 방탈출카페,3.8,9,서울 서대문구 연세로 30 창천빌딩 4층 (우)03776,지번창천동 31-20,['#방탈출카페'],0,0,0,0,0
조선의육개장칼국수 신촌점,3.5,20,서울 서대문구 연세로5나길 20 지하 1층 (우)03789,지번창천동 57-61,"['#혼밥', '#카카오페이']",0,0,0,0,0
벤치커피스튜디오,4.6,35,서울 서대문구 연세로2마길 14 2층 (우)03780,지번대현동 104-18,"['#감성카페', '#핸드드립전문점', '#제로페이']",0,0,0,0,0
효동각 본점,3.1,31,서울 서대문구 연대동문길 24 (우)03721,지번대신동 50-2,"['#건강식', '#제로페이']",0,0,0,0,0
스떼이끄300,3.4,38,서울 서대문구 명물1길 28 1층 (우)03776,지번창천동 31-7,"['#혼밥', '#제로페이']",0,0,0,0,0
공복식당,3.5,66,서울 서대문구 연세로12길 23 1층 (우)03776,지번창천동 2-2,"['#친목모임', '#회식장소', '#제로페이']",0,0,0,0,0
돈불1971 신촌직영점,4.1,22,서울 서대문구 연세로5다길 36 (우)03787,지번창천동 62-37,"['#점심특선', '#친목모임', '#제로페이']",0,0,0,0,0
구이마을,4.0,62,서울 서대문구 연세로5가길 32 (우)03789,지번창천동 57-6,"['#안심식당', '#삼겹살무한리필', '#친목모임', '#회식장소', '#제로페이']",0,0,0,0,0
카츠미 신촌점,3.3,25,서울 서대문구 연세로7안길 2 2층 (우)03788,지번창천동 33-47,"['#데이트코스', '#제로페이']",0,0,0,0,0
아웃닭 신촌역점,2.7,26,서울 서대문구 연세로4길 19 1층 (우)03777,지번창천동 13-33,['#제로페이'],0,0,0,0,0
버거킹 신촌1점,2.9,40,서울 서대문구 신촌로 121 1층 (우)03780,지번창천동 20-41,['etc'],0,0,0,0,0
구씨네부엌,4.3,23,서울 서대문구 신촌로 9 (우)03785,지번창천동 508-2,"['#데이트코스', '#소개팅', '#혼밥', '#제로페이']",0,0,0,0,0
삼미식당 신촌점,3.6,12,서울 서대문구 연세로7길 29 1층 (우)03789,지번창천동 57-37,"['#데이트코스', '#레트로풍', '#친목모임', '#회식장소', '#제로페이']",0,0,0,0,0
신촌간이회집,3.7,12,서울 서대문구 연세로5다길 22 (우)03789,지번창천동 62-60,"['#카카오페이', '#제로페이']",0,0,0,0,0
신촌돈부리모노,3.0,53,서울 서대문구 연세로4길 46 (우)03777,지번창천동 5-95,"['#데이트코스', '#소개팅', '#일본가정식', '#혼밥', '#제로페이']",0,0,0,0,0
화로상회 신촌점,4.5,20,서울 서대문구 명물길 62 1층 (우)03777,지번창천동 5-24,"['#안심식당', '#제로페이']",0,0,0,0,0
제주도로담,4.4,18,서울 서대문구 연세로2마길 14 (우)03780,지번대현동 104-18,"['#회식장소', '#제로페이']",0,0,0,0,0
천진분식,4.8,32,서울 서대문구 이화여대5길 7 (우)03766,지번대현동 56-24,"['#혼밥', '#제로페이']",0,0,0,0,0
양궁카페 로빈훗 신촌점,5.0,209,서울 서대문구 명물길 32 준성빌딩 4층 (우)03777,지번창천동 13-2,"['#데이트코스', '#양궁', '#이색데이트', '#이색카페']",0,0,0,0,0
최루탄해장라면 훼드라,2.9,16,서울 서대문구 연세로5길 32 1층 (우)03789,지번창천동 62-4,"['#가맥', '#노포']",0,0,0,0,0
너스레,4.5,18,서울 서대문구 이화여대7길 22 2층 (우)03766,지번대현동 37-2,['#제로페이'],0,0,0,0,0
영미김밥,4.4,48,서울 서대문구 신촌역로 21 1층 (우)03777,지번대현동 110-7,"['#비건푸드', '#혼밥', '#제로페이']",0,0,0,0,0
보스,3.0,12,서울 서대문구 연세로7길 25 2층 (우)03789,지번창천동 57-20,"['#다트', '#데이트코스', '#친목모임', '#제로페이']",0,0,0,0,0
동네아저씨 신촌점,4.1,10,서울 서대문구 연세로7길 27 (우)03789,지번창천동 57-5,['#가성비좋은'],0,0,0,0,0
에그앤드스푼레이스,3.8,21,서울 서대문구 이화여대길 26 이화빌딩 1층 (우)03767,지번대현동 54-9,"['#데이트코스', '#브런치카페', '#소개팅', '#혼밥', '#제로페이']",0,0,0,0,0
길상양꼬치,4.5,29,서울 서대문구 연세로5가길 17 2층 (우)03789,지번창천동 57-34,['#제로페이'],0,0,0,0,0
김광석신촌칼국수 이대직영점,3.7,23,서울 서대문구 명물길 70 1층 (우)03777,지번창천동 5-11,"['#안심식당', '#혼밥', '#제로페이']",0,0,0,0,0
담산 신촌본점,4.8,27,서울 서대문구 연세로5다길 5 1층 (우)03789,지번창천동 72-5,['etc'],0,0,0,0,0
닥터로빈 이대점,4.4,8,서울 서대문구 이화여대길 52 이화여대캠퍼스 ECC 지하 4층 (우)03760,지번대현동 11-1,['etc'],0,0,0,0,0
다성일식,3.6,12,서울 서대문구 신촌로11길 6 (우)03787,지번창천동 72-36,"['#데이트코스', '#친목모임', '#코스요리', '#회식장소', '#제로페이']",0,0,0,0,0
돌아온김삿갓 신촌점,4.3,16,서울 서대문구 연세로7안길 4 (우)03788,지번창천동 33-55,"['#친목모임', '#제로페이']",0,0,0,0,0
포차천국 신촌점,3.6,9,서울 서대문구 연세로7안길 19 (우)03788,지번창천동 52-63,['#제로페이'],0,0,0,0,0
신촌양꼬치,3.8,4,서울 서대문구 연세로9길 22 (우)03788,지번창천동 52-32,"['#안심식당', '#친목모임', '#회식장소', '#제로페이']",0,0,0,0,0
배바위양곱창,4.4,48,서울 서대문구 연세로7안길 42 유림빌딩 1층 (우)03787,지번창천동 53-91,['#제로페이'],0,0,0,0,0
티앙팡 오후에 홍차 1호점,3.9,39,"서울 서대문구 이화여대길 34 1,2층 (우)03767",지번대현동 54-4,"['#앤틱한', '#제로페이']",0,0,0,0,0
라멘81번옥 신촌점,None,12,서울 서대문구 신촌역로 16 (우)03766,지번대현동 27-20,"['#안심식당', '#데이트코스', '#혼밥', '#제로페이']",0,0,0,0,0
김덕후의곱창조 신촌점,3.7,22,서울 서대문구 연세로7안길 18 (우)03788,지번창천동 52-94,['#제로페이'],0,0,0,0,0
리히트케이크,3.9,28,서울 서대문구 연희로4길 10 이구삼동베이커리 반지하 (우)03784,지번창천동 441,['#수제케이크'],0,0,0,0,0
어사출또 신촌점,2.7,9,서울 서대문구 연세로5가길 21 (우)03789,지번창천동 57-33,['#안심식당'],0,0,0,0,0
