사루카메,3.7,83,서울 마포구 연남로 15 1층 (우)03990,지번연남동 566-67,"['#카카오페이', '#제로페이']",0,0,0,0,0
경양카츠 연남점,3.8,104,서울 마포구 동교로 238-1 1층 (우)03982,지번연남동 260-29,"['#경양식요리', '#데이트코스']",0,0,0,0,0
포가레,4.2,71,서울 마포구 동교로 227-7 2층 (우)03989,지번연남동 373-13,"['#곱창쌀국수', '#반세오', '#쌀국수', '#연남동맛집', '#연남동쌀국수', '#제로페이']",0,0,0,0,0
카페 클로이인패리스,4.6,40,서울 마포구 성미산로 190-3 2층 (우)03982,지번연남동 227-24,"['#감성카페', '#데이트코스', '#디저트카페', '#모던한', '#베이커리카페', '#분위기좋은', '#유럽풍분위기']",0,0,0,0,0
월강부산돼지국밥,3.9,78,서울 마포구 동교로 241-1 (우)03984,지번연남동 258-14,"['#혼밥', '#제로페이']",0,0,0,0,0
야키토리묵,4.3,50,서울 마포구 성미산로 165-1 1층 (우)03980,지번연남동 223-102,['#제로페이'],0,0,0,0,0
향미,3.2,41,서울 마포구 성미산로 193 (우)03981,지번연남동 226-21,['#제로페이'],0,0,0,0,0
오늘그대와,3.8,35,서울 마포구 동교로 262-13 1층 (우)03982,지번연남동 387-8,"['#데이트코스', '#빈티지분위기']",0,0,0,0,0
어나더룸,4.1,45,서울 마포구 성미산로29안길 19-4 2층 (우)03980,지번연남동 241-88,"['#연남동맛집', '#연남동카페', '#연남동커피', '#연남동크로플', '#커피맛집', '#로스팅전문', '#핸드드립전문점']",0,0,0,0,0
규자카야모토,3.2,26,서울 마포구 동교로 276 2층 (우)03981,지번연남동 224-26,"['#데이트코스', '#분위기좋은', '#혼술']",0,0,0,0,0
펠른,4.2,43,서울 마포구 성미산로22길 18 A동 1층 (우)03988,지번연남동 504-50,"['#연남동카페', '#위스키더치', '#커피오마카세', '#커피코스', '#커피페어링', '#코스요리', '#핸드드립전문점', '#제로페이']",0,0,0,0,0
연남방앗간,3.5,31,서울 마포구 동교로29길 34 1층 (우)03984,지번연남동 257-22,"['#데이트코스', '#제로페이']",0,0,0,0,0
씨스루 홍대연남점,4,41,서울 마포구 동교로 266-6 1층 (우)03982,지번연남동 387-3,"['#연남동데이트', '#연남동디저트', '#연남동맛집', '#연남동카페', '#연남카페', '#디저트카페']",0,0,0,0,0
연주방,3.7,20,서울 마포구 동교로46길 7 (우)03982,지번연남동 387-19,"['#소개팅', '#해물포차', '#제로페이']",0,0,0,0,0
카시,4.3,22,서울 마포구 동교로34길 12 지하 1층 (우)03985,지번연남동 260-41,"['#모츠나베', '#스테이크', '#연남동이자카야', '#연남동하이볼', '#데이트코스', '#제로페이']",0,0,0,0,0
밀라노식당,3.9,40,서울 마포구 연남로1길 6-9 (우)03990,지번연남동 566-61,"['#데이트코스', '#제로페이']",0,0,0,0,0
동차밥,4.3,98,서울 마포구 연희로1길 57 2층 (우)03982,지번연남동 383-23,"['#일본가정식', '#제로페이']",0,0,0,0,0
디에이프릴,3.1,39,서울 마포구 성미산로29안길 19 1층 (우)03980,지번연남동 241-16,"['#데이트코스', '#분위기좋은', '#브런치카페']",0,0,0,0,0
파델라,4.5,99,서울 마포구 연남로1길 11 1층 (우)03990,지번연남동 567-34,"['#소개팅', '#피맥', '#제로페이']",0,0,0,0,0
몽중식,4,30,서울 마포구 동교로 257 2층 (우)03983,지번연남동 229-56,"['#고량주페어링', '#연남동맛집', '#연남동중식', '#중식오마카세', '#중식코스요리', '#코스요리', '#제로페이']",0,0,0,0,0
